pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
2056,203,35,35074,186630,88660,NA,W,11440,52,NA,3,1,6,4,3,3,1,5,1,0,3,2,1,2,2,2,2,3,3,1,2,0,1521,2,1,1,NA,NA,NA,SCHAUMBURG,60193,7135,0.6505956552207428,0.02102312543798178,0.1925718290119131,0.11548703573931324,0.02032235459004905,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,73136,FALSE,TRUE,TRUE
2057,205,72,72423,178710,51300,NA,W,5400,76,NA,2,1,5,2,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1022,2,1,2,NA,NA,NA,CHICAGO,60655,2494,0.8155573376102646,0.11387329591018444,0.00761828388131515,0.05212510024057738,0.02165196471531676,14000,Chicago,0,0,6,1,0,0,CLISSOLD,MORGAN PARK HS,6.908,93103,FALSE,TRUE,TRUE
2058,211,71,71070,234580,56000,NA,W,3500,97,2,1,1,6,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,1,1,2,2,0,2120,2,2,2,NA,NA,NA,CHICAGO,60618,3273,0.3318056828597617,0.05041246562786435,0.00488848151542927,0.591811793461656,0.04216315307057745,14000,Chicago,0,0,4,1,0,0,REILLY,SCHURZ HS,6.919,47917,FALSE,TRUE,TRUE
2059,203,38,38013,163630,40890,NA,W,7112,60,NA,1,1,6,4,2,3,1,5,1,0,3,1,1,2,NA,2,2,1,1,1,2,0,1435,2,1,1,NA,NA,NA,WHEELING,60090,6815,0.46206896551724136,0.01511371973587674,0.08950843727072634,0.4164343360234776,0.03169479090242113,81087,Wheeling,0,1,7,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.237,85388,FALSE,TRUE,TRUE
2060,278,38,38040,268900,57150,NA,W,9144,54,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,NA,NA,2,2,3,1,1,2,0,2179,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60004,5945,0.909335576114382,0.00218671152228763,0.04188393608074012,0.02270815811606391,0.04777123633305298,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,130909,FALSE,TRUE,TRUE
2061,203,38,38080,209270,45370,NA,O,7260,74,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1204,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,6479,0.7612285846581263,0.03225806451612903,0.08396357462571384,0.11529557030405926,0.01003241240932242,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.385,102045,FALSE,TRUE,TRUE
2062,295,28,28103,199450,19450,NA,W,1769,21,NA,3,1,6,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,1,1,0,1952,2,1,2,NA,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,97899,FALSE,TRUE,TRUE
2063,203,31,31080,161270,28120,NA,W,7500,56,NA,2,1,6,3,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1108,2,1,1,NA,NA,NA,BERKELEY,60163,5327,0.31124460296602213,0.28177210437394407,0.0321006194856392,0.358550779050122,0.02459170264689318,05404,Berkeley,0,0,1,0,0,0,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,14.535,60857,FALSE,TRUE,TRUE
2064,206,38,38052,449650,72460,NA,W,8784,92,NA,3,1,7,3,3,3,1,5,1,1,3,1,1,2,2,2,2,3,2,1,1,0,2620,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959,0.04611138171781133,0.04059100503328462,0.0232180548790388,02154,Arlington Heights,0,0,5,1,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.004,116667,FALSE,TRUE,TRUE
2065,234,24,24052,251260,76230,NA,W,7260,53,NA,2,1,7,4,3,1,1,5,1,0,2,2,1,NA,NA,2,2,2,2,1,2,0,1758,2,1,4,3,NA,NA,SKOKIE,60077,5068,0.4640883977900552,0.01006314127861089,0.31432517758484607,0.1298342541436464,0.1606156274664562,70122,Skokie,0,0,1,0,0,1,SCHOOL DISTRICT 68,COMMUNITY HIGH SCHOOL  219,8.449,75186,FALSE,TRUE,TRUE
2066,206,23,23045,752670,196350,AV,T,13090,84,NA,3,1,10,4,1,1,1,5,1,1,3,2,1,2,2,2,2,3,3,1,1,0,3645,2,1,2,NA,NA,NA,WINNETKA,60093,5279,0.9143777230536086,0.00303087706004925,0.02292100776662246,0.03371850729304793,0.04110627012691797,82530,Winnetka,0,1,7,1,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,211042,FALSE,TRUE,TRUE
2067,211,73,73070,398820,214860,NA,W,4132,122,2,1,1,10,6,1,1,1,5,1,0,3,2,2,2,2,2,2,3,1,2,2,0,2418,2,2,2,NA,NA,NA,CHICAGO,60618,6069,0.834733893557423,0.00576701268742791,0.02850551985500082,0.07546548030977096,0.11105618718075463,14000,Chicago,0,0,1,0,0,0,AUDUBON,LAKE VIEW HS,6.89,133845,FALSE,TRUE,TRUE
2068,203,37,37070,24520,17030,NA,W,6193,60,NA,2,1,6,3,4,3,1,5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1020,2,1,1,NA,NA,NA,HARVEY,60426,1851,0.00378173960021609,0.7531064289573204,0,0.23933009184224743,0.00756347920043219,33383,Harvey,0,1,4,1,0,0,SCHOOL DISTRICT  147,THORNTON TOWNSHIP HIGH SCHOOL  205,27.809,25296,FALSE,TRUE,TRUE
2069,211,12,12101,167620,19500,NA,T,6000,98,3,2,2,5,2,3,3,2,5,2,0,1,2,1,2,2,2,2,1,1,2,2,0,3328,2,2,2,3,NA,NA,CHICAGO HEIGHTS,60411,3481,0.14133869577707556,0.4179833381212295,0.00258546394714162,0.4199942545245619,0.02901465096236713,14026,Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,19.75,39318,FALSE,TRUE,TRUE
2070,278,71,71050,379140,90780,NA,W,6261,21,NA,1,1,9,4,1,3,1,5,1,1,1,2,1,2,1,2,2,3,1,1,1,0,2515,2,1,2,3,NA,NA,CHICAGO,60630,1547,0.6115061409179057,0.0193923723335488,0.15901745313510018,0.17647058823529413,0.06722689075630252,14000,Chicago,0,0,1,0,0,0,SAUGANASH,TAFT HS,6.901516611295682,79167,FALSE,TRUE,TRUE
2071,203,70,70111,84730,38400,NA,O,4800,97,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1326,2,1,1,NA,NA,NA,CHICAGO,60619,4577,0.00677299541184181,0.9737819532444832,0,0,0.03889010268734979,14000,Chicago,0,0,2,1,0,0,RUGGLES,BOWEN HS,6.88386464826358,53594,FALSE,FALSE,TRUE
2072,203,31,31020,158710,22000,NA,W,4000,55,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,4,1,2,2,0,1056,2,1,1,NA,NA,NA,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,1,10,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.52,52200,FALSE,TRUE,TRUE
2073,278,18,18012,177240,75000,NA,W,10000,26,NA,1,1,8,4,3,3,1,5,1,1,3,2,1,2,1,2,2,3,1,1,1,0,2101,2,1,2,NA,NA,NA,BARTLETT,60103,12447,0.544629227926408,0.02024584237165582,0.26351731340885354,0.1408371495139391,0.04997188077448381,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.448,97684,FALSE,TRUE,TRUE
2074,234,30,30012,108640,118440,NA,W,17547,58,NA,3,1,7,3,3,1,1,5,1,1,3,2,0,2,2,2,2,3,2,1,2,0,1662,2,1,4,NA,NA,NA,PALOS HILLS,60465,6149,0.7246706781590503,0.1133517645145552,0.02049113677020653,0.11270125223613596,0.05578142787445113,57394,Palos Hills,0,0,1,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,11.823,56938,FALSE,TRUE,TRUE
2075,203,35,35080,10330,252860,NA,W,22477,60,NA,2,1,6,3,1,3,1,5,2,0,3,1,1,NA,NA,2,2,3,2,1,2,0,1218,2,1,1,NA,NA,NA,SCHAUMBURG,60193,5837,0.6153846153846154,0.03135172177488436,0.19307863628576324,0.13996916224087716,0.0342641768031523,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.295,81118,FALSE,TRUE,TRUE
2076,211,77,77091,151540,36710,NA,T,3125,90,4,2,2,20,8,1,2,1,5,2,0,3,4,0,2,2,2,2,3,2,2,2,0,5903,2,2,3,NA,NA,NA,CHICAGO,60624,2533,0,0.9581523884721674,0,0.02724042637189103,0.01460718515594157,14000,Chicago,0,0,1,0,0,1,SUMNER,MANLEY HS,6.913,21198,FALSE,TRUE,TRUE
2077,278,22,22130,418000,93500,NA,W,11000,17,NA,2,1,8,4,1,3,1,5,1,2,3,3,1,2,1,2,2,5,2,1,1,0,3697,2,1,2,NA,NA,NA,DES PLAINES,60018,3286,0.7325015216068168,0.01217285453438831,0.16372489348752284,0.07668898356664638,0.02982349360925137,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,72946,FALSE,TRUE,TRUE
2078,206,77,77102,166780,91790,NA,O,7812,122,NA,2,1,12,4,1,3,1,5,2,0,1,3,1,2,2,2,2,5,1,2,2,0,3352,2,1,2,3,NA,NA,CHICAGO,60624,1316,0,0.9908814589665652,0.00911854103343465,0,0,14000,Chicago,0,0,1,0,0,0,FARADAY,MARSHALL HS,6.913,24340,FALSE,TRUE,TRUE
2079,203,27,27070,485300,124160,NA,W,11825,70,NA,2,1,5,2,3,3,1,5,1,0,3,1,1,2,2,2,2,3,2,1,2,0,1713,2,1,1,NA,NA,1,OAK PARK,60302,3254,0.8027043638598648,0.05347264904732637,0.06760909649661954,0.03042409342347879,0.08819913952059004,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,187917,FALSE,TRUE,TRUE
2080,211,22,22085,231470,148500,NA,T,16500,85,2,2,2,12,6,1,3,1,5,2,0,3,2,0,2,NA,2,2,3,2,1,2,0,2975,2,2,2,NA,NA,NA,NILES,60714,7226,0.4702463326875173,0.01992803764184888,0.25989482424577914,0.22792693052864657,0.03584278992526986,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,8.007443298969072,47274,FALSE,TRUE,TRUE
2081,203,26,26010,144240,79400,NA,W,6905,71,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1181,2,1,1,NA,NA,NA,HARWOOD HEIGHTS,60706,5243,0.8094602326912074,0,0.08640091550638947,0.10223154682433722,0.00381460995613198,33435,Harwood Heights,0,0,1,0,0,0,SCHOOL DISTRICT  79,MAINE TOWNSHIP HIGH SCHOOL  207,7.819,69321,FALSE,TRUE,TRUE
2082,203,18,18020,125640,23880,NA,W,6825,62,NA,1,1,5,3,2,3,1,5,1,0,3,1,0,NA,NA,2,2,1,1,1,2,0,1060,2,1,1,NA,NA,NA,STREAMWOOD,60107,5601,0.48044991965720407,0.01553294054633101,0.03195857882520978,0.4642028209248349,0.01571148009284056,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,64310,FALSE,TRUE,TRUE
2083,278,19,19060,372810,63460,NA,O,10155,1,NA,1,1,7,4,1,3,1,5,1,1,3,2,1,2,1,2,2,5,1,1,1,0,3092,2,1,2,NA,NA,NA,LEMONT,60439,4560,0.8864035087719299,0.00767543859649122,0.025,0.07324561403508772,0.01535087719298245,42795,Lemont,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.932,124519,FALSE,TRUE,TRUE
2084,211,72,72071,107870,30000,NA,W,3750,96,3,2,2,8,5,1,3,2,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,2812,2,2,2,NA,NA,1,CHICAGO,60629,5622,0.01262895766631092,0.5499822127356813,1.7787264318747776e-4,0.4372109569548204,0,14000,Chicago,0,0,1,0,0,0,MORRILL,GAGE PARK HS,6.934,26498,FALSE,TRUE,TRUE
2085,278,29,29011,303760,54010,NA,W,27007,58,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,3,1,2,0,2116,2,1,2,NA,NA,1,INVERNESS,60010,6827,0.7694448513256189,0.01039988281822176,0.20301743078951223,0,0.03427567013329427,37608,Inverness,0,0,3,1,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.512,157125,FALSE,TRUE,TRUE
2086,202,13,13170,108600,40000,NA,W,10000,65,NA,1,1,5,2,2,3,1,2,1,0,3,1,0,2,NA,2,2,3,1,2,2,0,960,2,1,1,NA,NA,1,TINLEY PARK,60477,3956,0.7997977755308392,0.0538422649140546,0.01617795753286147,0.11425682507583418,0.03185035389282103,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,65216,FALSE,TRUE,TRUE
2087,295,74,74030,1022530,194670,NA,W,1442,24,NA,2,2,7,3,2,3,1,5,1,0,3,3,1,2,NA,2,2,3,2,1,1,0,2799,2,1,3,NA,NA,NA,CHICAGO,60611,8046,0.6757394978871489,0.0300770569226945,0.21178225205070841,0.04710415113099676,0.04871986080039771,14000,Chicago,0,0,1,0,0,0,OGDEN,WELLS HS,6.89,121318,FALSE,TRUE,TRUE
2088,203,25,25023,194970,165180,NA,W,15732,65,NA,3,1,6,3,3,1,1,5,1,1,2,2,0,NA,NA,2,2,1,3,1,2,0,1164,2,1,1,3,NA,NA,NORTHBROOK,60062,6242,0.8646267222044216,0.05414931111823133,0.06087792374239026,0.00833066324895866,0.0193848125600769,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 28,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.43,103548,FALSE,TRUE,TRUE
2089,203,72,72282,72580,28350,NA,T,3780,107,NA,1,1,6,2,1,3,1,5,2,0,1,1,0,2,NA,2,2,1,1,2,2,0,1414,2,1,5,1,NA,NA,CHICAGO,60643,3559,0.00365271143579657,0.9896038212981174,0,0.00393368923855015,0.00280977802753582,14000,Chicago,0,0,1,0,0,1,GARVEY,JULIAN HS,6.908,37207,FALSE,TRUE,TRUE
2090,234,13,13151,133050,22250,NA,W,5564,53,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,2,NA,2,2,3,1,1,2,0,1112,2,1,4,NA,NA,NA,OAK FOREST,60452,2170,0.4599078341013825,0.15253456221198156,0.0184331797235023,0.35576036866359445,0.02672811059907834,54638,Oak Forest,0,0,4,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,16.573,80592,FALSE,TRUE,TRUE
2091,278,28,28100,350650,86590,NA,T,13322,22,NA,3,1,9,4,1,3,1,5,1,1,3,2,1,2,2,2,2,5,2,1,1,0,3785,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,105942,FALSE,TRUE,TRUE
2092,205,37,37061,82230,17500,NA,W,5000,128,NA,2,1,10,5,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,2056,2,1,2,3,NA,1,CALUMET CITY,60409,2809,0.14524741901032395,0.48451406194375224,0,0.3606265574937701,0.00961196155215379,10487,Calumet City,0,0,6,1,0,0,SCHOOL DISTRICT 155,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,26.203,45809,FALSE,FALSE,TRUE
2093,295,28,28103,171070,40920,NA,W,3720,24,NA,3,1,6,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,1,2,0,1611,2,1,2,NA,NA,2,TINLEY PARK,60477,4246,0.7418747056052756,0,0.03320772491756948,0.22162034856335375,0.00659444182760245,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,65720,FALSE,TRUE,TRUE
2094,211,71,71070,270730,60480,NA,W,3780,97,2,2,1,7,4,3,1,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,1888,2,2,2,NA,NA,1,CHICAGO,60618,4909,0.33204318598492566,0.01629659808514972,0.10939091464656751,0.5198614789162762,0.04481564473416175,14000,Chicago,0,0,6,1,0,0,CLEVELAND,SCHURZ HS,6.901516611295682,60409,FALSE,TRUE,TRUE
2095,203,21,21042,186360,26770,NA,W,4284,102,NA,3,1,7,2,1,3,1,5,1,1,1,1,1,2,2,2,2,1,1,2,2,0,1396,2,1,5,1,NA,1,BROOKFIELD,60513,5372,0.5057706626954579,0.12434847356664185,0.02177959791511541,0.3294862248696947,0.02382725241995532,08576,Brookfield,0,0,4,1,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,11.097,78571,FALSE,TRUE,TRUE
2096,211,12,12010,131040,33150,NA,W,7800,129,2,1,1,8,4,1,3,1,5,2,0,3,2,0,2,2,2,2,4,1,2,2,0,2112,2,2,2,NA,NA,1,HOMEWOOD,60430,3989,0.635246929054901,0.24241664577588368,0.0210579092504387,0.07570819754324393,0.05114063675106543,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.657,77608,FALSE,TRUE,TRUE
2097,211,70,70070,96870,33280,NA,W,3026,110,2,2,2,12,6,1,3,2,5,2,0,3,2,0,NA,NA,2,2,3,2,2,2,0,2274,2,2,2,NA,NA,1,CHICAGO,60619,2756,0.03120464441219158,0.960087082728592,0,0,0.01741654571843251,14000,Chicago,0,0,1,0,0,0,MADISON,CHICAGO VOCATIONAL HS,6.88386464826358,29583,FALSE,TRUE,TRUE
2098,202,37,37183,28800,45600,NA,W,9600,94,NA,2,1,5,3,3,3,1,5,2,0,3,1,0,NA,NA,2,2,3,2,2,2,0,848,2,1,1,NA,NA,NA,LANSING,60438,4549,0.38162233457902833,0.4829632886348648,0.02857770938667839,0.09474609804352604,0.02418113871180479,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.524,59935,FALSE,TRUE,TRUE
2099,203,24,24051,245460,50440,NA,T,6115,66,NA,2,1,6,3,1,1,1,5,1,0,3,1,0,NA,NA,2,2,3,2,2,2,0,1379,2,1,1,NA,NA,NA,EVANSTON,60203,3485,0.6318507890961262,0.14691535150645624,0.11649928263988522,0.06226685796269727,0.07890961262553801,70122,Skokie,0,0,7,0,0,1,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,7.906,118971,FALSE,TRUE,TRUE
2100,208,26,26030,468000,72500,NA,W,10001,63,NA,2,1,11,6,3,3,1,2,1,0,2,3,1,2,2,2,2,4,1,1,1,0,4297,2,1,2,3,NA,NA,NORRIDGE,60706,3473,0.8704290238986467,0.00460696803915922,0.05211632594298877,0.06622516556291391,0.00978980708321336,53377,Norridge,0,0,3,1,0,0,SCHOOL DISTRICT  80,COMMUNITY HIGH SCHOOL  234,7.539,60000,TRUE,TRUE,FALSE
2101,211,70,70010,98300,77110,NA,W,4536,132,2,1,1,14,6,1,1,1,5,2,0,1,5,0,2,2,2,2,3,1,2,2,0,3706,2,2,2,1,NA,NA,CHICAGO,60615,1254,0.07575757575757576,0.9011164274322168,0.02312599681020733,0,0,14000,Chicago,0,0,1,0,0,0,BURKE,PHILLIPS HS,6.89,51607,FALSE,TRUE,TRUE
2102,212,31,31092,239820,14210,NA,W,2472,61,3,2,2,5,2,3,3,2,5,2,0,1,2,1,2,2,2,2,7,NA,NA,NA,0,2912,2,2,2,3,NA,NA,FOREST PARK,60130,6035,0.5367025683512842,0.2311516155758078,0.11068765534382768,0.0916321458160729,0.05733222866611433,26935,Forest Park,0,0,1,0,1,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,12.075,59485,FALSE,FALSE,TRUE
2103,202,70,70180,59140,31360,NA,O,5703,79,NA,2,1,6,4,1,3,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,823,2,1,5,NA,NA,NA,CHICAGO,60617,5126,0.00351150994927819,0.9921966445571596,0,0.00429184549356223,0,14000,Chicago,0,0,1,0,0,0,BURNHAM,BOWEN HS,6.908,30069,FALSE,TRUE,TRUE
2104,278,73,73070,1051840,161200,NA,W,3100,21,NA,2,1,8,4,1,1,1,5,1,4,3,3,1,2,2,2,2,3,1,2,2,0,2772,2,1,2,NA,NA,NA,CHICAGO,60618,1654,0.7889963724304716,0.01390568319226118,0.02599758162031439,0.10882708585247884,0.11366384522370011,14000,Chicago,0,0,4,1,0,0,AUDUBON,LAKE VIEW HS,6.89,136131,FALSE,TRUE,TRUE
2105,278,32,32100,124050,77010,NA,O,16213,42,NA,3,1,9,5,3,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,2829,2,1,2,NA,NA,NA,OLYMPIA FIELDS,60461,4171,0.2196116039319108,0.7379525293694558,0.0256533205466315,0,0.03092783505154639,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.971,97237,FALSE,TRUE,TRUE
2106,211,77,77091,137480,36710,NA,W,3125,15,3,2,1,12,9,2,3,1,5,1,0,3,3,0,2,2,2,2,7,NA,NA,NA,0,3724,2,2,3,NA,NA,NA,CHICAGO,60623,3746,0,0.9965296316070476,0.00347036839295248,0,0,14000,Chicago,0,0,1,0,0,0,MASON,INFINITY HS,6.913,28226,FALSE,FALSE,TRUE
2107,205,20,20030,131780,31010,NA,W,4771,74,NA,3,1,5,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,2,2,2,2,0,968,2,1,2,NA,NA,NA,FRANKLIN PARK,60131,4995,0.6126126126126126,0.02482482482482482,0.02102102102102102,0.3207207207207207,0.03963963963963964,27702,Franklin Park,0,0,1,0,0,0,SCHOOL DISTRICT  84,COMMUNITY HIGH SCHOOL  212,11.763,63495,FALSE,TRUE,TRUE
2108,203,22,22080,229350,41010,AV,W,5292,65,NA,2,1,5,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1062,2,1,1,NA,NA,NA,NILES,60714,3956,0.6948938321536906,0.04322548028311426,0.1127401415571284,0.10667340748230536,0.08493427704752275,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.738,79958,FALSE,TRUE,TRUE
2109,203,22,22111,228280,56100,NA,T,6600,66,NA,2,1,5,3,1,1,2,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1169,2,1,1,NA,NA,1,PARK RIDGE,60068,4826,0.8723580605055947,0.00476585163696643,0.01968503937007874,0.07666804807293826,0.05304600082884376,57875,Park Ridge,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,8.938,90504,FALSE,TRUE,TRUE
2110,295,18,18011,85960,4220,NA,W,805,37,NA,2,2,5,3,1,3,1,5,1,1,3,1,0,2,NA,2,2,7,NA,NA,NA,0,1064,2,1,2,NA,NA,NA,ELGIN,60120,6938,0.4429230325742289,0.03430383395791294,0.10190256558085904,0.38800807149034305,0.06399538771980398,23074,Elgin,0,0,3,1,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,75417,FALSE,FALSE,TRUE
2111,211,72,72170,55310,30090,NA,W,4013,122,2,1,1,12,7,1,1,2,5,2,0,3,3,0,2,NA,2,3,7,NA,NA,NA,0,3348,2,2,2,NA,NA,1,CHICAGO,60621,2993,0.02004677581022385,0.9542265285666556,0,0.00868693618443033,0.02439024390243902,14000,Chicago,0,0,1,0,0,0,HARVARD,ROBESON HS,6.873317191283292,20469,FALSE,FALSE,TRUE
2112,203,39,39200,117650,39960,NA,W,10656,68,NA,2,1,5,2,1,3,1,5,1,0,2,1,0,2,2,2,2,1,2,1,2,0,1251,2,1,5,1,NA,1,ALSIP,60803,4691,0.7198891494350884,0.03602643359624814,0.0213174163291409,0.220422084843317,0.004689831592411,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,13.434,68208,FALSE,TRUE,TRUE
2113,278,32,32222,157160,50260,NA,W,10582,27,NA,1,1,8,4,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,1,0,2584,2,1,2,NA,NA,NA,MATTESON,60443,8115,0.08872458410351201,0.8853974121996303,0,0.00271102895871842,0.04633394947627849,47540,Matteson,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,18.737,92660,FALSE,TRUE,TRUE
2114,278,35,35035,249010,83950,NA,W,10176,26,NA,1,1,8,3,1,3,1,5,1,1,2,2,1,1,2,2,2,3,1,1,1,0,2331,2,1,2,1,NA,NA,HOFFMAN ESTATES,60169,4406,0.4695869269178393,0.10962324103495234,0.1824784384929641,0.21516114389468907,0.03336359509759419,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.04,63301,FALSE,TRUE,TRUE
2115,278,38,38031,275630,51920,NA,W,9030,53,NA,3,1,9,5,3,1,1,5,1,0,3,3,1,2,2,2,2,3,1,1,1,0,2691,2,1,2,NA,NA,NA,ARLINGTON HEIGHTS,60004,2553,0.8433215824520173,0.01919310614962788,0.09244026635330985,0.03486094790442616,0.02036819428123775,02154,Arlington Heights,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.449,67222,FALSE,TRUE,TRUE
